2025-05-18,19:11:27,None
2025-05-18,19:11:28,eat,technic
2025-05-18,19:11:29,eat,technic
2025-05-18,19:11:30,eat,technic
2025-05-18,19:11:31,eat,technic
2025-05-18,19:11:32,None
2025-05-18,19:11:33,None
2025-05-18,19:11:34,None
2025-05-18,19:11:36,None
2025-05-18,19:11:37,None
2025-05-18,19:11:38,None
2025-05-18,19:11:39,None
2025-05-18,19:11:40,technic
2025-05-18,19:11:41,None
2025-05-18,19:11:42,technic
2025-05-18,19:24:35,None
2025-05-18,19:24:36,None
2025-05-18,19:24:37,None
2025-05-18,19:24:38,None
2025-05-18,19:24:39,None
2025-05-18,19:24:41,None
2025-05-18,19:24:42,eat,technic
2025-05-18,19:24:43,eat,technic
2025-05-18,19:24:44,eat
2025-05-18,19:24:45,eat
2025-05-18,19:24:46,None
2025-05-18,19:24:47,None
2025-05-18,19:24:48,None
2025-05-18,19:24:50,None
2025-05-18,19:24:51,person
2025-05-18,19:24:52,person
2025-05-18,19:24:53,person
2025-05-18,19:24:54,person
2025-05-18,19:24:55,person
2025-05-18,19:24:56,person
2025-05-18,19:24:57,person
2025-05-18,19:24:59,person
2025-05-18,19:25:00,person
2025-05-18,19:25:01,person
2025-05-18,19:25:02,person
2025-05-18,19:25:03,person
2025-05-18,19:25:04,person
2025-05-18,19:25:05,person
2025-05-18,19:25:07,person
2025-05-18,19:25:08,person
2025-05-18,19:25:09,person
2025-05-18,19:25:10,person
2025-05-18,19:25:11,person
2025-05-18,19:25:12,person
2025-05-18,19:25:13,person
2025-05-18,19:25:14,person
2025-05-18,19:25:16,person
2025-05-18,19:25:17,person
2025-05-18,19:25:18,person
2025-05-18,19:25:19,person
2025-05-18,19:25:20,person
2025-05-18,19:25:21,person
2025-05-18,19:25:22,person
2025-05-18,19:25:23,person
2025-05-18,19:25:24,person
2025-05-18,19:25:26,person
2025-05-18,19:25:27,person
2025-05-18,19:25:28,person
2025-05-18,19:25:29,person
2025-05-18,19:25:30,person
2025-05-18,19:25:31,person
2025-05-18,19:25:32,person
2025-05-18,19:25:33,person
2025-05-18,19:25:35,person
2025-05-18,19:25:36,person
2025-05-18,19:25:37,None
2025-05-18,19:25:38,None
2025-05-18,20:19:05,None
2025-05-18,20:19:06,None
2025-05-18,20:19:08,None
2025-05-18,20:19:10,None
2025-05-18,20:19:12,None
2025-05-18,20:19:14,None
2025-05-18,20:19:16,None
2025-05-18,20:19:22,None
2025-05-18,20:19:24,None
2025-05-18,20:19:26,None
2025-05-18,20:19:28,None
2025-05-18,20:19:30,None
2025-05-18,20:19:32,None
2025-05-18,20:19:34,None
2025-05-18,20:19:36,None
2025-05-18,20:19:38,None
2025-05-18,20:19:40,None
2025-05-18,20:19:42,None
2025-05-18,20:24:56,person
2025-05-18,20:27:36,person
2025-05-18,20:28:19,None
2025-05-18,20:28:19,None
2025-05-18,20:28:21,person
2025-05-18,21:13:51,None
2025-05-18,21:13:51,technic
2025-05-18,21:13:53,technic
2025-05-18,21:13:55,eat,technic
2025-05-18,21:13:57,eat,technic
2025-05-18,21:13:59,eat,technic
2025-05-18,21:14:01,eat,technic
2025-05-18,21:14:03,technic
2025-05-18,21:14:05,technic
2025-05-18,21:14:09,technic
2025-05-18,21:14:12,person
2025-05-18,21:14:16,None
2025-05-18,21:14:20,None
2025-05-18,21:14:24,None
2025-05-18,21:14:24,None
2025-05-18,21:15:18,None
2025-05-18,21:15:19,None
2025-05-18,21:15:21,None
2025-05-18,21:15:23,person
2025-05-18,21:15:25,None
2025-05-18,21:15:27,eat,technic
2025-05-18,21:15:29,eat,technic
2025-05-18,21:15:31,eat,technic
2025-05-18,21:15:33,eat,technic
2025-05-18,21:23:13,None
2025-05-18,21:23:13,None
2025-05-18,21:23:15,technic
2025-05-18,21:23:18,person
2025-05-18,21:23:20,person
2025-05-18,21:23:21,person
2025-05-18,21:23:23,person
2025-05-18,21:23:26,person
2025-05-18,21:23:28,person
2025-05-18,21:23:30,person
2025-05-18,21:23:32,person
2025-05-18,21:23:34,person
2025-05-18,21:23:36,person
2025-05-18,21:23:38,person
2025-05-18,21:23:40,person
2025-05-18,21:23:42,person
2025-05-18,21:23:44,person
2025-05-18,21:23:46,person
2025-05-18,21:23:48,person
2025-05-18,21:23:50,person
2025-05-18,21:23:52,None
2025-05-18,21:23:54,person
2025-05-18,21:23:56,person
2025-05-18,21:23:58,person
2025-05-18,21:24:00,eat,technic
2025-05-18,21:24:02,eat,technic
2025-05-18,21:24:04,eat,technic
2025-05-18,21:24:06,technic
2025-05-18,21:24:08,technic
2025-05-18,21:24:13,None
2025-05-18,21:24:18,person
2025-05-18,21:24:18,technic
2025-05-18,21:24:20,technic
2025-05-18,21:24:22,technic
2025-05-18,21:24:24,None
2025-05-18,21:24:26,None
2025-05-18,21:24:28,None
2025-05-18,21:24:30,None
2025-05-18,21:24:32,None
2025-05-18,21:24:34,None
2025-05-18,21:24:36,None
2025-05-18,21:24:38,None
2025-05-18,21:24:40,None
2025-05-18,21:24:42,None
2025-05-18,21:24:44,None
2025-05-18,21:24:46,None
2025-05-18,21:24:48,None
2025-05-18,21:24:50,None
2025-05-18,21:24:52,None
2025-05-18,21:24:54,None
2025-05-18,21:24:56,None
2025-05-18,21:24:58,None
2025-05-18,21:25:00,None
2025-05-18,21:25:02,None
2025-05-18,21:25:05,None
2025-05-18,21:25:07,None
2025-05-18,21:25:09,None
2025-05-18,21:25:11,None
2025-05-18,21:25:13,None
2025-05-18,21:25:15,None
2025-05-18,21:25:17,None
2025-05-18,21:25:19,None
2025-05-18,21:25:21,None
2025-05-18,21:25:23,None
2025-05-18,21:25:25,None
2025-05-18,21:25:27,None
2025-05-18,21:25:29,None
2025-05-18,21:25:31,None
2025-05-18,21:25:33,None
2025-05-18,21:25:35,None
2025-05-18,21:25:37,None
2025-05-18,21:25:39,person
2025-05-18,21:25:41,person
2025-05-18,21:25:43,person
2025-05-18,21:25:45,person
2025-05-18,21:25:47,technic
2025-05-18,21:25:49,eat,technic
2025-05-18,21:25:51,eat,technic
2025-05-18,21:25:53,eat,person,technic
2025-05-18,21:25:55,eat,technic
2025-05-18,21:25:57,eat,person,technic
2025-05-18,21:25:59,eat,technic
2025-05-18,21:26:01,eat,technic
2025-05-18,21:26:03,eat,technic
2025-05-18,21:26:05,eat,technic
2025-05-18,21:26:07,eat,technic
2025-05-18,21:26:09,eat,technic
2025-05-18,21:26:11,eat,technic
2025-05-18,21:26:13,eat,technic
2025-05-18,21:26:15,eat,technic
2025-05-18,21:26:17,eat,technic
2025-05-18,21:26:19,eat,technic
2025-05-18,21:26:22,eat,technic
2025-05-18,21:26:24,eat,technic
2025-05-18,21:26:26,None
2025-05-18,21:26:28,None
2025-05-18,21:26:30,None
2025-05-18,21:26:32,None
2025-05-18,21:26:34,None
2025-05-18,21:26:36,None
2025-05-18,21:26:38,None
2025-05-18,21:26:40,None
2025-05-18,21:26:42,None
2025-05-18,21:26:44,None
2025-05-18,21:26:46,None
2025-05-18,21:26:48,None
2025-05-18,21:26:50,None
2025-05-18,21:26:52,None
2025-05-18,21:26:54,None
2025-05-18,21:26:56,None
2025-05-18,21:26:58,None
2025-05-18,21:27:00,technic
2025-05-18,21:27:02,technic
2025-05-18,21:27:04,technic
2025-05-18,21:27:06,technic
2025-05-18,21:27:08,technic
2025-05-18,21:27:10,technic
2025-05-18,21:27:12,technic
2025-05-18,21:27:14,technic
2025-05-18,21:27:16,technic
2025-05-18,21:27:18,technic
2025-05-18,21:27:20,technic
2025-05-18,21:27:22,technic
2025-05-18,21:27:24,None
2025-05-18,21:27:26,technic
2025-05-18,21:27:28,technic
2025-05-18,21:27:30,technic
2025-05-18,21:27:32,technic
2025-05-18,21:27:34,technic
2025-05-18,21:27:37,technic
2025-05-18,21:27:39,eat,technic
2025-05-18,21:27:41,None
2025-05-18,21:27:43,eat,technic
2025-05-18,21:27:45,eat,technic
2025-05-18,21:27:47,eat
2025-05-18,21:27:49,None
2025-05-18,21:27:51,None
2025-05-18,21:27:53,eat,technic
2025-05-18,21:27:55,eat,technic
2025-05-18,21:27:57,eat,technic
2025-05-18,21:27:59,eat,technic
2025-05-18,21:28:01,eat,person,technic
2025-05-18,21:28:03,eat,person,technic
2025-05-18,21:28:05,eat,technic
2025-05-18,21:28:07,eat,technic
2025-05-18,21:28:09,None
2025-05-18,21:28:11,technic
2025-05-18,21:28:13,eat,technic
2025-05-18,21:28:15,eat,technic
2025-05-18,21:28:17,eat,technic
2025-05-18,21:28:19,eat,technic
2025-05-18,21:28:21,None
2025-05-18,21:28:23,eat,technic
2025-05-18,21:28:25,eat,technic
2025-05-18,21:28:27,eat
2025-05-18,21:28:29,eat,telephone
2025-05-18,21:28:31,eat,technic
2025-05-18,21:28:33,eat,technic
2025-05-18,21:28:35,eat,technic
2025-05-18,21:29:06,eat,technic
2025-05-18,21:29:06,eat,technic
2025-05-18,21:29:08,eat,technic
2025-05-18,21:29:10,None
2025-05-18,21:29:12,None
2025-05-18,21:29:14,None
2025-05-18,21:29:16,eat,technic
2025-05-18,21:29:18,eat,technic
2025-05-18,21:29:20,eat,technic
2025-05-18,21:29:22,eat,technic
2025-05-18,21:29:24,eat,technic
2025-05-18,21:29:26,eat,technic
2025-05-18,21:29:28,eat,technic
2025-05-18,21:29:30,eat,technic
2025-05-18,21:29:32,None
2025-05-18,21:29:34,eat
2025-05-18,21:29:36,None
2025-05-18,21:29:38,eat
2025-05-18,21:29:41,person
2025-05-18,21:29:43,person
2025-05-18,21:29:45,person
2025-05-18,21:29:47,person
2025-05-18,21:29:49,person
2025-05-18,21:29:51,person
2025-05-18,21:29:53,person
2025-05-18,21:29:55,person
2025-05-18,21:29:57,person
2025-05-18,21:29:59,person
2025-05-18,21:30:01,person
2025-05-18,21:30:02,None
2025-05-18,21:30:04,None
2025-05-18,21:30:06,None
2025-05-18,21:30:09,None
2025-05-18,21:30:11,None
2025-05-18,21:30:13,None
2025-05-18,21:30:15,None
2025-05-18,21:30:17,None
2025-05-18,21:30:19,None
2025-05-18,21:30:21,None
2025-05-18,21:30:23,None
2025-05-18,21:30:25,None
2025-05-18,21:30:27,None
2025-05-18,21:30:29,None
2025-05-18,21:30:31,None
2025-05-18,21:36:11,None
2025-05-18,21:36:11,None
2025-05-18,21:36:13,None
2025-05-18,21:54:08,None
2025-05-18,21:54:08,None
2025-05-18,21:54:10,None
2025-05-18,21:54:12,None
2025-05-18,21:54:14,None
2025-05-18,21:54:16,None
2025-05-18,21:54:19,None
2025-05-18,21:54:21,None
2025-05-18,21:54:23,None
2025-05-18,21:54:25,None
2025-05-18,21:54:27,None
2025-05-18,21:54:29,None
2025-05-18,21:54:31,None
2025-05-18,21:54:33,None
2025-05-18,21:54:35,None
2025-05-18,21:54:37,None
2025-05-18,21:54:39,None
2025-05-18,21:54:41,None
2025-05-18,21:58:23,None
2025-05-18,21:58:49,None
2025-05-18,21:58:51,None
2025-05-18,21:58:55,None
2025-05-18,21:58:58,None
2025-05-18,21:59:03,None
2025-05-18,21:59:05,None
2025-05-18,22:01:42,None
2025-05-18,22:01:42,None
2025-05-18,22:01:44,None
2025-05-18,22:01:46,None
2025-05-18,22:01:49,None
2025-05-18,22:01:51,None
2025-05-18,22:01:53,None
2025-05-18,22:01:55,None
2025-05-18,22:01:57,None
2025-05-18,22:01:59,None
2025-05-18,22:02:02,None
2025-05-18,22:02:04,None
2025-05-18,22:02:06,None
2025-05-18,22:02:08,None
2025-05-18,22:02:10,None
2025-05-18,22:02:12,None
2025-05-18,22:02:14,None
2025-05-18,22:02:16,None
2025-05-18,22:02:18,None
2025-05-18,22:02:20,None
2025-05-18,22:02:22,None
2025-05-18,22:02:24,None
2025-05-18,22:02:26,None
2025-05-18,22:02:28,None
2025-05-18,22:02:30,None
2025-05-18,22:02:32,None
2025-05-18,22:02:34,None
2025-05-18,22:02:36,None
2025-05-18,22:02:38,None
2025-05-18,22:02:40,None
2025-05-18,22:02:42,None
2025-05-18,22:02:44,None
2025-05-18,22:02:46,None
2025-05-18,22:02:48,None
